problem,language,path,avg_duration_sec,avg_pkg_joules,avg_dram_joules,error
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/minimum-time-to-transport-all-individuals/minimum-time-to-transport-all-individuals_benchmark_v2.py,26.53340892791748,455.2921694,8.8961258,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/next-special-palindrome-number/next-special-palindrome-number_solution_benchmark_v2.cpp,0.0028246641159057,0.0334169,0.0034606,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/next-special-palindrome-number/next-special-palindrome-number_benchmark_v2.py,0.109876275062561,1.708754,0.0950498,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/number-of-integers-with-popcount-depth-equal-to-k-i/number-of-integers-with-popcount-depth-equal-to-k-i_solution_benchmark_v2.cpp,0.003417158126831,0.0334658,0.0045349,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/number-of-integers-with-popcount-depth-equal-to-k-i/number-of-integers-with-popcount-depth-equal-to-k-i_benchmark_v2.py,0.1311991691589355,2.1310982,0.1037168,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/number-of-integers-with-popcount-depth-equal-to-k-ii/number-of-integers-with-popcount-depth-equal-to-k-ii_solution_benchmark_v2.cpp,0.0081129312515258,0.1055965,0.0087403,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/number-of-integers-with-popcount-depth-equal-to-k-ii/number-of-integers-with-popcount-depth-equal-to-k-ii_benchmark_v2.py,0.2303647518157959,3.7055873,0.1238583,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/number-of-ways-to-assign-edge-weights-ii/number-of-ways-to-assign-edge-weights-ii_solution_benchmark_v2.cpp,0.0185940504074096,0.2316156,0.0170288,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/number-of-ways-to-assign-edge-weights-ii/number-of-ways-to-assign-edge-weights-ii_benchmark_v2.py,0.4608706474304199,7.8237718,0.2137753,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/path-existence-queries-in-a-graph-ii/path-existence-queries-in-a-graph-ii_solution_benchmark_v2.cpp,0.0058913946151733,0.0662353,0.0068666,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/path-existence-queries-in-a-graph-ii/path-existence-queries-in-a-graph-ii_benchmark_v2.py,0.2063316345214843,3.4920078,0.1383725,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/separate-squares-ii/separate-squares-ii_solution_benchmark_v2.cpp,0.0088355779647827,0.1034178,0.009497,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/separate-squares-ii/separate-squares-ii_benchmark_v2.py,0.3196768760681152,5.1431509,0.1593685,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/shortest-matching-substring/shortest-matching-substring_solution_benchmark_v2.cpp,0.0092877149581909,0.0929746,0.0091309,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/shortest-matching-substring/shortest-matching-substring_benchmark_v2.py,0.2156891345977783,3.4545259,0.124206,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/shortest-path-in-a-weighted-tree/shortest-path-in-a-weighted-tree_solution_benchmark_v2.cpp,0.0110429048538208,0.1229244,0.0105529,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/shortest-path-in-a-weighted-tree/shortest-path-in-a-weighted-tree_benchmark_v2.py,0.257965064048767,4.1802811,0.1554746,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/smallest-substring-with-identical-characters-i/smallest-substring-with-identical-characters-i_solution_benchmark_v2.cpp,0.0058929443359375,0.0639955,0.0067748,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/smallest-substring-with-identical-characters-i/smallest-substring-with-identical-characters-i_benchmark_v2.py,0.4560746192932129,7.619713,0.211285,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/smallest-substring-with-identical-characters-ii/smallest-substring-with-identical-characters-ii_solution_benchmark_v2.cpp,0.0045280694961547,0.0458375,0.0058716,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/smallest-substring-with-identical-characters-ii/smallest-substring-with-identical-characters-ii_benchmark_v2.py,0.2355141401290893,3.8226708,0.1259943,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/sorted-gcd-pair-queries/sorted-gcd-pair-queries_solution_benchmark_v2.cpp,0.0056285619735717,0.062744,0.0069029,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/sorted-gcd-pair-queries/sorted-gcd-pair-queries_benchmark_v2.py,0.5664610624313354,9.3040287,0.2471061,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/subsequences-with-a-unique-middle-mode-i/subsequences-with-a-unique-middle-mode-i_solution_benchmark_v2.cpp,0.0246970176696777,0.3036369,0.0213562,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/subsequences-with-a-unique-middle-mode-i/subsequences-with-a-unique-middle-mode-i_benchmark_v2.py,0.5725788354873658,8.8831803,0.2391413,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/subtree-inversion-sum/subtree-inversion-sum_solution_benchmark_v2.cpp,0.0104813814163208,0.1432859,0.0118652,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/subtree-inversion-sum/subtree-inversion-sum_benchmark_v2.py,0.3652802228927612,5.8784701,0.176611,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/sum-of-beautiful-subsequences/sum-of-beautiful-subsequences_solution_benchmark_v2.cpp,0.1211818933486938,1.519979,0.0772704,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/sum-of-beautiful-subsequences/sum-of-beautiful-subsequences_benchmark_v2.py,7.1462646484375,115.6166842,2.8429432,
newv2_CPP_CLEANED_AFTER,cpp,newv2_CPP_CLEANED_AFTER/xor-after-range-multiplication-queries-ii/xor-after-range-multiplication-queries-ii_solution_benchmark_v2.cpp,0.0134547472000122,0.1436947,0.0144287,
newv2_matched_kamyu_after,python2,newv2_matched_kamyu_after/xor-after-range-multiplication-queries-ii/xor-after-range-multiplication-queries-ii_benchmark_v2.py,0.4425340175628662,7.1698059,0.1969112,
